author-pid,degree_centrality,eigenvector_centrality,betweeness_centrality,closeness_centrality
28/6106,0.0007072135785007071,1.0382105457598896e-05,,0.2552280756040329
51/8175,0.0007072135785007071,7.134367869663256e-05,1.2172083865047136e-06,0.2723645469304642
147/2757,0.0007072135785007071,4.438890571091291e-05,8.29093723272103e-06,0.27522731696465813
97/8704,0.0007072135785007071,5.740236653541574e-05,0.00034786871996467456,0.2819220142983281
137/5642,0.0007072135785007071,7.658517051925869e-05,8.6259252274585e-08,0.27542644071569694
131/4331,0.0007072135785007071,4.734109431382477e-05,2.8295661064521858e-05,0.28136103925637457
95/7448,0.0007072135785007071,0.00010332515588669264,2.7445159724802093e-06,0.278706988793152
86/5155,0.0007072135785007071,0.00013511841662579201,4.041701704815947e-05,0.29211427222287806
91/1905-1,0.0007072135785007071,4.476554628667292e-05,2.3953406328787394e-07,0.26784651187963415
d/MinhNDo,0.0007072135785007071,4.773323309808597e-05,4.4764574405324516e-07,0.27121523496369365
39/2405,0.0007072135785007071,8.040263888089223e-05,,0.28864716689510367
39/6462,0.0007072135785007071,7.550983990750307e-05,0.018616992443873246,0.2811053364005566
23/4027,0.0007072135785007071,4.649407628090817e-05,3.202838420218232e-07,0.267890007578218
04/2024-1,0.0007072135785007071,4.598032364734841e-05,0.0003845631153628892,0.27720054891197804
233/3515,0.0007072135785007071,1.4677290238756378e-06,,0.2533531278795946
242/5050,0.0007072135785007071,1.4677290238756378e-06,,0.2533531278795946
27/3280,0.0007072135785007071,2.0315073453675926e-06,3.2540004417838317e-07,0.25280310576456466
97/9078,0.0007072135785007071,3.2730489655671185e-06,9.697917432472723e-06,0.25938834875127753
48/9992,0.0007072135785007071,1.7549564231975329e-06,1.0730959387829676e-06,0.2550636499510385
82/4206,0.0007072135785007071,4.958961707221911e-06,0.0001506932625406311,0.2716022281370908
2366651,0.0007072135785007071,3.4136554970172624e-06,1.3078793296356691e-05,0.268813992015426
50/8378,0.0007072135785007071,5.190087933512327e-06,8.166556428363079e-09,0.26209453197405
82/2919,0.0007072135785007071,2.1461329333968214e-06,,0.25280310576456466
64/6544-4,0.0007072135785007071,2.1461329333968214e-06,,0.25280310576456466
81/6813,0.0007072135785007071,2.1461329333968214e-06,,0.25280310576456466
61/2029-2,0.0007072135785007071,4.767866790435635e-06,2.162644043255713e-05,0.27998415931206155
97/4794,0.0007072135785007071,3.19872833035598e-06,,0.2617272198424031
66/4267,0.0007072135785007071,4.744400215177938e-06,1.5624011536975183e-05,0.27876978538838504
219/8207,0.0007072135785007071,2.9311157645484816e-05,1.806282306476146e-06,0.24759236561022588
36/2946,0.0007072135785007071,2.9311157645484816e-05,1.806282306476146e-06,0.24759236561022588
224/0700,0.0007072135785007071,2.9311157645484816e-05,1.806282306476146e-06,0.24759236561022588
10/323,0.0007072135785007071,3.126168166563167e-05,7.662307426029117e-05,0.27901338971106415
86/4091,0.0007072135785007071,3.065915237461316e-05,2.70001681019047e-05,0.2590828185530311
57/3775,0.0007072135785007071,2.7854846308944692e-05,1.4664823579733399e-06,0.24360110257924789
80/1141-1,0.0007072135785007071,6.686361494068264e-06,2.742737492139529e-06,0.25482724885433294
30/4265,0.0007072135785007071,1.9590463222590857e-05,6.327674290826992e-05,0.25438844483281503
60/6527,0.0007072135785007071,1.0022347216526872e-05,0.00012184552501191203,0.2857142857142857
21/8692,0.0007072135785007071,7.167674377882887e-06,1.8426497076414375e-05,0.26539750636814585
50/170,0.0007072135785007071,3.8835830663180896e-05,0.00048380677501105466,0.28960997161833985
91/112-26,0.0007072135785007071,7.424916700120865e-06,1.5428827479540823e-05,0.27041499330655955
55/2270,0.0007072135785007071,5.703830758606449e-06,1.1733900421460526e-05,0.2819541375872383
226/1900,0.0007072135785007071,3.519315454004866e-06,9.779203923763235e-07,0.25904891517705253
64/7135,0.0007072135785007071,3.4389048571036615e-06,,0.25904891517705253
72/4386,0.0007072135785007071,6.762276971782513e-05,0.0004873587653066296,0.29288356265719784
85/1868,0.0007072135785007071,3.6784226391765046e-06,3.587860121572128e-06,0.26437671946366087
87/6284,0.0007072135785007071,4.9946282870424925e-06,7.786996220664625e-05,0.2768284156062089
95/6985-20,0.0007072135785007071,3.3411752193706285e-06,4.437200057128072e-06,0.2642285104111052
26/11029,0.0007072135785007071,1.9177881642552488e-05,,0.26298589154289664
73/1353,0.0007072135785007071,1.9177881642552488e-05,,0.26298589154289664
122/1585,0.0007072135785007071,1.9177881642552488e-05,,0.26298589154289664
175/8608,0.0007072135785007071,1.9177881642552488e-05,,0.26298589154289664
33/1429,0.0007072135785007071,1.9177881642552488e-05,,0.26298589154289664
211/3962,0.0007072135785007071,1.9177881642552488e-05,,0.26298589154289664
92/1623,0.0007072135785007071,2.7552691022823953e-05,1.928898403438643e-05,0.2991507238492459
44/551,0.0007072135785007071,2.0712898734142294e-05,0.00027587197633792654,0.279699333107268
23/282,0.0007072135785007071,3.1654611684319383e-06,,0.2602134707397865
94/3031,0.0007072135785007071,4.330345751835176e-06,1.5046528260774913e-05,0.2750131977438804
60/8967,0.0007072135785007071,2.4749421854466896e-05,0.0001486814052106942,0.279920814479638
92/5150,0.0007072135785007071,3.1654611684319383e-06,,0.2602134707397865
119/6313,0.0007072135785007071,3.1654611684319383e-06,,0.2602134707397865
181/2613,0.0007072135785007071,2.8757262666773517e-05,0.00014213926278118635,0.2976394527138776
51/3141,0.0007072135785007071,3.0707242632021615e-06,1.6352515469633193e-05,0.2520884270578647
p/JagdishChandraPatra,0.0007072135785007071,1.4317760175453584e-05,0.0003111795856558076,0.2659180054806297
132/8103,0.0007072135785007071,2.5140092561283173e-07,1.4494482100475825e-06,0.2282064879072234
79/10926,0.0007072135785007071,2.412654081401265e-07,5.902643400519786e-06,0.22670636738433347
76/1584-34,0.0007072135785007071,2.9889552455961974e-05,,0.2826062128825948
150/9493,0.0007072135785007071,2.9889552455961974e-05,,0.2826062128825948
19/5809-1,0.0007072135785007071,2.9996535786393542e-05,,0.2826062128825948
x/LiangXiao3,0.0007072135785007071,3.197057514626698e-05,3.402731845151283e-09,0.2826062128825948
178/1847,0.0007072135785007071,1.5673388574103396e-05,3.402731845151283e-09,0.2672101938340262
84/4581-6,0.0007072135785007071,1.3313650042460809e-05,2.5520488838634622e-08,0.2676509558962711
224/0908,0.0007072135785007071,1.193608119598848e-05,,0.2672101938340262
13/1151,0.0007072135785007071,1.193608119598848e-05,,0.2672101938340262
30/4774,0.0007072135785007071,1.193608119598848e-05,,0.2672101938340262
98/627,0.0007072135785007071,1.193608119598848e-05,,0.2672101938340262
247/9178,0.0007072135785007071,1.193608119598848e-05,,0.2672101938340262
124/8701,0.0007072135785007071,1.193608119598848e-05,,0.2672101938340262
35/587,0.0007072135785007071,0.00010177308285118638,0.0024363078734346497,0.28684866400046366
118/5315,0.0007072135785007071,1.367140624879073e-05,1.4015237354036123e-07,0.2678392639696929
91/2709,0.0007072135785007071,0.00010957746103894476,1.0583620268788609e-05,0.28405797101449276
115/6462,0.0007072135785007071,1.2958558654186308e-05,,0.2672534830975267
125/7801,0.0007072135785007071,1.2958558654186308e-05,,0.2672534830975267
248/8155,0.0007072135785007071,1.2958558654186308e-05,,0.2672534830975267
170/4975,0.0007072135785007071,1.2958558654186308e-05,,0.2672534830975267
123332,0.0007072135785007071,1.2958558654186308e-05,,0.2672534830975267
14/4214,0.0007072135785007071,8.831782968646733e-05,,0.28405797101449276
00/10963,0.0007072135785007071,1.2062602018362784e-05,2.0416391070907697e-08,0.2672101938340262
93/10800,0.0007072135785007071,1.4157543808879912e-05,,0.2672101938340262
27/2122,0.0007072135785007071,2.1845287004162344e-05,8.166556428363079e-09,0.2672101938340262
156/3797,0.0007072135785007071,1.2098036132886522e-05,2.0416391070907697e-08,0.2672101938340262
61/4074,0.0007072135785007071,1.3444828668309592e-05,,0.2672101938340262
71/10133,0.0007072135785007071,1.3444828668309592e-05,,0.2672101938340262
225/0159,0.0007072135785007071,1.3444828668309592e-05,,0.2672101938340262
56/5396,0.0007072135785007071,1.3444828668309592e-05,,0.2672101938340262
98/4580,0.0007072135785007071,1.1909382308917287e-05,4.083278214181539e-08,0.2672101938340262
76/490,0.0007072135785007071,1.1909382308917287e-05,4.083278214181539e-08,0.2672101938340262
38/2572,0.0007072135785007071,2.857664687453563e-05,1.5312293303180772e-08,0.2676437185657888
122/2151,0.0007072135785007071,2.080780480114388e-06,1.557849174432962e-06,0.2583322458567141
136/9440,0.0007072135785007071,1.6426701489282334e-06,3.5750896023243353e-07,0.25749219562955256
35/4988,0.0007072135785007071,1.6426701489282334e-06,3.5750896023243353e-07,0.25749219562955256
91/10065,0.0007072135785007071,1.6663507417255707e-06,4.2454662147069705e-07,0.25749219562955256
220/4297,0.0007072135785007071,2.3294874332260023e-06,1.3270654196090004e-08,0.259946949602122
99/10523,0.0007072135785007071,2.6326390980482607e-06,8.587397507398966e-05,0.27023780271384495
119/1364,0.0007072135785007071,5.142239313151369e-06,0.0001723916737169995,0.2816412474391077
77/10370,0.0007072135785007071,2.941547279295949e-06,4.083278214181539e-08,0.2567308191108575
61/11412,0.0007072135785007071,1.090744220619946e-06,2.3913407731412238e-05,0.2509953087358945
15980,0.0007072135785007071,1.0910121878862727e-06,2.3899796804031633e-05,0.2509953087358945
89/5503,0.0007072135785007071,3.395736797779645e-05,3.2325952528937194e-08,0.2535153548651487
140/1787,0.0007072135785007071,0.0012250965211391737,,0.27006084417887644
62/9868,0.0007072135785007071,1.9066108387950284e-05,,0.2584469162880568
27/10673,0.0007072135785007071,1.9066108387950284e-05,,0.2584469162880568
135/0201,0.0007072135785007071,1.880485345895869e-05,8.166556428363079e-09,0.25631862440439196
240/1942,0.0007072135785007071,1.8722900744512108e-05,,0.25839968672497066
240/1933,0.0007072135785007071,1.8722900744512108e-05,,0.25839968672497066
44/1362,0.0007072135785007071,5.2644659091094804e-05,0.00023995367417336923,0.28765729896248077
62/5244,0.0007072135785007071,1.972514606834589e-05,,0.26208759201398085
209/4075,0.0007072135785007071,1.972514606834589e-05,,0.26208759201398085
209/3549,0.0007072135785007071,1.972514606834589e-05,,0.26208759201398085
18/9428,0.0007072135785007071,2.0518985451592228e-05,0.00014977680940572515,0.27132675438596493
96/142,0.0007072135785007071,1.7991075258195798e-05,2.4100472407269513e-06,0.2556895972720932
11/1345,0.0007072135785007071,1.7991075258195798e-05,2.4100472407269513e-06,0.2556895972720932
208/5795,0.0007072135785007071,1.9322376922510418e-05,,0.25631862440439196
98/266,0.0007072135785007071,1.885036403641828e-05,,0.25347640144433914
95/6492,0.0007072135785007071,1.885036403641828e-05,,0.25347640144433914
55/3457,0.0007072135785007071,1.885036403641828e-05,,0.25347640144433914
81/583,0.0007072135785007071,1.885036403641828e-05,,0.25347640144433914
95/5971,0.0007072135785007071,1.885036403641828e-05,,0.25347640144433914
a/MHAng,0.0007072135785007071,1.885036403641828e-05,,0.25347640144433914
17/7577,0.0007072135785007071,1.885036403641828e-05,,0.25347640144433914
229/1544,0.0007072135785007071,1.885036403641828e-05,,0.25347640144433914
09/10742,0.0007072135785007071,1.885036403641828e-05,,0.25347640144433914
61/10153,0.0007072135785007071,1.885036403641828e-05,,0.25347640144433914
57/9354,0.0007072135785007071,1.885036403641828e-05,,0.25347640144433914
36/991,0.0007072135785007071,1.885036403641828e-05,,0.25347640144433914
94/3019-30,0.0007072135785007071,5.979757946897258e-06,2.7221854761210262e-08,0.2479086309672895
37/3940,0.0007072135785007071,6.795447797790817e-06,5.057065722862174e-07,0.2460291814769705
81/8426,0.0007072135785007071,5.2219227524354015e-06,,0.2482381561457628
223/1501,0.0007072135785007071,5.2219227524354015e-06,,0.2482381561457628
281/0820,0.0007072135785007071,5.967683406699641e-06,,0.24830042896921958
221/4669,0.0007072135785007071,5.967683406699641e-06,,0.24830042896921958
94/5679,0.0007072135785007071,7.842187107357527e-06,,0.24562013003126706
10/1103,0.0007072135785007071,5.2574031575547666e-05,4.6322561755807685e-07,0.25458473726176084
25/3415,0.0007072135785007071,8.871834110863648e-06,,0.24563841667700706
92/6289-26,0.0007072135785007071,5.522970078395512e-05,0.00014528081561493523,0.26374973353229586
63/5422,0.0007072135785007071,6.790124776696709e-06,,0.2663831848642248
05/3382-1,0.0007072135785007071,6.790124776696709e-06,,0.2663831848642248
86/6729,0.0007072135785007071,6.801836050154741e-06,,0.2474067038268303
68/5017,0.0007072135785007071,6.801836050154741e-06,,0.2474067038268303
53/5161,0.0007072135785007071,5.417560856720898e-06,3.7183834522506184e-06,0.24785896729603846
130/6395,0.0007072135785007071,2.4841443190888805e-05,,0.28453975737365605
14/1217,0.0007072135785007071,2.4841443190888805e-05,,0.28453975737365605
k/MinYenKan,0.0007072135785007071,3.839962913043948e-05,0.00017185903466350973,0.26633301044021096
65/4699,0.0007072135785007071,3.444904565389355e-06,,0.26302782280566556
277/9378,0.0007072135785007071,2.4841443190888805e-05,,0.28453975737365605
16/6986,0.0007072135785007071,2.4841443190888805e-05,,0.28453975737365605
29/6347,0.0007072135785007071,2.069123813439686e-06,9.187375981908464e-08,0.2427705967476883
203/8539,0.0007072135785007071,1.4913450548184792e-06,,0.2427705967476883
46/3744,0.0007072135785007071,1.4913450548184792e-06,,0.2427705967476883
50/10038,0.0007072135785007071,1.4913450548184792e-06,,0.2427705967476883
50/10813,0.0007072135785007071,1.4913450548184792e-06,,0.2427705967476883
r/DragomirRRadev,0.0007072135785007071,1.4913450548184792e-06,,0.2427705967476883
36/10071,0.0007072135785007071,1.4928912590969826e-06,,0.2427705967476883
94/8176,0.0007072135785007071,1.4928912590969826e-06,,0.2427705967476883
181/2308-1,0.0007072135785007071,1.4928912590969826e-06,,0.2427705967476883
152/0966,0.0007072135785007071,1.651186431360172e-06,,0.24510920707245804
231870,0.0007072135785007071,1.651186431360172e-06,,0.24510920707245804
e/AKElmagarmid,0.0007072135785007071,1.651186431360172e-06,,0.24510920707245804
183/6372,0.0007072135785007071,1.651186431360172e-06,,0.24510920707245804
183/6165,0.0007072135785007071,1.651186431360172e-06,,0.24510920707245804
37/5809,0.0007072135785007071,3.0370879536785863e-05,4.57583439239669e-06,0.2803013140009062
131/4166,0.0007072135785007071,7.477154029601986e-07,8.166556428363079e-09,0.23933649289099526
38/4472,0.0007072135785007071,7.549057793329e-07,2.4656693846740484e-08,0.239388589256778
85/5637-1,0.0007072135785007071,9.749161761568684e-07,3.7892289281041965e-06,0.2435411643127799
52/328-8,0.0007072135785007071,2.1700000095014133e-06,2.865335121922274e-05,0.2592524686345897
n/WilfredNg,0.0007072135785007071,9.166324553833376e-07,1.5696633260600994e-05,0.24193982058615043
166/3959,0.0007072135785007071,8.72385491998484e-07,2.2121564256186074e-05,0.23527454242928453
418448,0.0007072135785007071,2.861298363716279e-07,2.0416391070907697e-08,0.22310379803899472
28/1738,0.0007072135785007071,4.617637190190525e-06,6.638550173125041e-05,0.26802057947468183
181/0301,0.0007072135785007071,3.828230377882779e-05,,0.28129706994060305
95/5907,0.0007072135785007071,2.455370802979884e-06,1.3201866509180685e-06,0.26237243207422134
2318469,0.0007072135785007071,2.5638451920712447e-06,,0.2531134126070835
85/2769,0.0007072135785007071,2.5638451920712447e-06,,0.2531134126070835
27/7116,0.0007072135785007071,2.5638451920712447e-06,,0.2531134126070835
90/7114,0.0007072135785007071,2.5638451920712447e-06,,0.2531134126070835
806457,0.0007072135785007071,2.5638451920712447e-06,,0.2531134126070835
55/3503,0.0007072135785007071,1.7440570387959638e-05,8.166556428363079e-09,0.2527191952203442
237/4601,0.0007072135785007071,2.187857012493856e-05,1.5239348319976745e-05,0.2765422440768887
95/6619,0.0007072135785007071,2.6669845474858024e-05,0.0012314341786666507,0.2664477226230214
85/22,0.0007072135785007071,2.3777088588923638e-05,8.166556428363079e-09,0.25315225453336404
121/0113,0.0007072135785007071,2.3809652219258536e-05,6.353939487355e-07,0.2554058935851783
39/449-25,0.0007072135785007071,1.7447633290339654e-05,3.402731845151283e-09,0.2527191952203442
57/2557,0.0007072135785007071,1.7621537254114504e-05,2.2216245356049422e-06,0.25493882807469415
26/5593,0.0007072135785007071,1.8622167231036306e-05,8.834420821574717e-05,0.27157987159084673
20/6325,0.0007072135785007071,8.966299583208819e-05,0.00019523086617225755,0.2952247442359889
18/6708,0.0007072135785007071,1.726148237374838e-05,2.5520488838634622e-08,0.2527191952203442
203/5609,0.0007072135785007071,4.975110890253275e-07,2.42391696760958e-05,0.23063659241308604
158/1975,0.0007072135785007071,2.5800287494651337e-07,4.4235513986966675e-08,0.2165769550566715
140/3806,0.0007072135785007071,2.9265993265442284e-07,5.3269692760187185e-06,0.22238199015929364
225/6873,0.0007072135785007071,1.2275660541378808e-05,3.918704290750965e-05,0.2427765513858229
01/10373,0.0007072135785007071,1.348502090898432e-06,3.2619423192992193e-07,0.24291358873045868
176/0897,0.0007072135785007071,1.182618599872273e-06,1.1006063787433861e-06,0.24193390692217442
79/4474,0.0007072135785007071,1.1959874202956462e-06,2.2553909886712448e-06,0.2432897453544391
71/3518,0.0007072135785007071,1.4465440195672583e-06,7.244333749748933e-06,0.24601083660585574
159/7654,0.0007072135785007071,3.4688618336742068e-06,2.693025424651143e-06,0.2672029803201684
99/774,0.0007072135785007071,4.0905654905264346e-05,1.2296401060200015e-05,0.29579821887514196
140/2394,0.0007072135785007071,6.734644193063097e-05,8.447818586543911e-05,0.28338295923041684
479352,0.0007072135785007071,1.4287884352985826e-05,9.798874284055924e-05,0.2816412474391077
79/8492,0.0007072135785007071,7.224545793438661e-08,,0.2124900710590155
26/6190,0.0007072135785007071,7.224545793438661e-08,,0.2124900710590155
98/5766,0.0007072135785007071,1.772583804959489e-06,0.00037164759648749467,0.2352298113028186
76/6429,0.0007072135785007071,5.956567852186099e-07,0.0007075778754347568,0.23931334622823985
167/4171,0.0007072135785007071,9.894266767243415e-07,,0.2405755535571057
23/7560,0.0007072135785007071,9.894266767243415e-07,,0.2405755535571057
70/2832,0.0007072135785007071,9.894266767243415e-07,,0.2405755535571057
153/2285,0.0007072135785007071,9.894266767243415e-07,,0.2405755535571057
07/10820,0.0007072135785007071,1.1674797568632664e-06,5.551144042680181e-07,0.2399166181888695
148/1916,0.0007072135785007071,1.1162489643971468e-06,1.6450522992012527e-06,0.2399166181888695
96/6606,0.0007072135785007071,6.984562092096838e-07,4.083278214181539e-08,0.23480014233187047
118/3394,0.0007072135785007071,7.197863557794313e-07,4.6723353904822456e-07,0.2355488922205564
156/3309,0.0007072135785007071,1.8266896364271281e-06,,0.25723790217786785
98/4156,0.0007072135785007071,6.585717978575523e-05,0.00016972399472544165,0.27917865403057485
26/4417,0.0007072135785007071,7.598808217483257e-08,9.527649166423591e-08,0.20613532707166213
203/0822,0.0007072135785007071,4.1699166321580036e-07,9.668360864801804e-06,0.23007368494456196
11/2966-1,0.0007072135785007071,4.1699166321580036e-07,9.668360864801804e-06,0.23007368494456196
232/2412,0.0007072135785007071,7.391981246636594e-07,,0.23825915316659846
121/4452,0.0007072135785007071,7.391981246636594e-07,,0.23825915316659846
234/9032,0.0007072135785007071,7.391981246636594e-07,,0.23825915316659846
234/8805,0.0007072135785007071,7.391981246636594e-07,,0.23825915316659846
225/4661,0.0007072135785007071,7.391981246636594e-07,,0.23825915316659846
00/5561,0.0007072135785007071,7.391981246636594e-07,,0.23825915316659846
27/6572,0.0007072135785007071,3.0349224789356468e-05,0.0002837509846562788,0.27892690074959137
243/1581,0.0007072135785007071,6.48355176624109e-07,,0.2188902894800858
197/2162,0.0007072135785007071,1.0010085124991787e-06,,0.22437830118105773
243/0989,0.0007072135785007071,1.0010085124991787e-06,,0.22437830118105773
243/0924,0.0007072135785007071,1.0010085124991787e-06,,0.22437830118105773
142/8751,0.0007072135785007071,1.0010085124991787e-06,,0.22437830118105773
67/6383,0.0007072135785007071,1.0010085124991787e-06,,0.22437830118105773
208/2980,0.0007072135785007071,6.48355176624109e-07,,0.2188902894800858
00/5938,0.0007072135785007071,1.843881484033262e-05,1.786018958060875e-06,0.2564647354511064
33/4679,0.0007072135785007071,1.967745531741182e-06,,0.24563841667700706
256/0367,0.0007072135785007071,1.967745531741182e-06,,0.24563841667700706
98/2691,0.0007072135785007071,1.967745531741182e-06,,0.24563841667700706
124/9294,0.0007072135785007071,1.967745531741182e-06,,0.24563841667700706
55/2363-2,0.0007072135785007071,1.967745531741182e-06,,0.24563841667700706
279/3177,0.0007072135785007071,1.967745531741182e-06,,0.24563841667700706
93/2479,0.0007072135785007071,1.967745531741182e-06,,0.24563841667700706
51/5804,0.0007072135785007071,3.3416050126920084e-06,2.945073240806357e-07,0.24655623365300786
45/7776,0.0007072135785007071,4.726148361964114e-06,2.0076117886392565e-08,0.24655623365300786
153/5355,0.0007072135785007071,2.6680525113919794e-06,2.1515327472463365e-07,0.2592660502396731
1906658,0.0007072135785007071,2.8358056235947457e-06,3.0503074105048514e-07,0.2592796332678454
32/1517,0.0007072135785007071,6.362590279930974e-07,,0.2356498345356284
39/2180,0.0007072135785007071,6.362590279930974e-07,,0.2356498345356284
55/4429,0.0007072135785007071,6.362590279930974e-07,,0.2356498345356284
44/10436,0.0007072135785007071,3.5958372741183856e-05,2.89232206837859e-08,0.2731462317520766
166/2774,0.0007072135785007071,3.88166823083438e-05,4.3012150871209904e-08,0.27364463244035275
72/2833,0.0007072135785007071,6.014717674510101e-05,1.8624324933525027e-06,0.27730150725612146
80/1651-3,0.0007072135785007071,6.621815520213585e-05,2.3578901381260758e-07,0.2741828254847645
99/9851,0.0007072135785007071,5.204898868999326e-05,3.4027318451512825e-08,0.2731462317520766
181/3470,0.0007072135785007071,5.544430082415196e-05,1.328691631454224e-07,0.2741828254847645
45/7215,0.0007072135785007071,3.746703959319687e-05,8.71597309254726e-07,0.278213452511454
02/6428-2,0.0007072135785007071,3.808147783626265e-05,,0.2740006643782527
89/5820,0.0007072135785007071,6.951381976403973e-05,3.402731845151283e-09,0.2782447361763135
40/5458,0.0007072135785007071,3.944017175276771e-05,,0.27479941142174963
69/2369,0.0007072135785007071,5.491721553461101e-05,4.083278214181539e-08,0.2841966234064546
82/4490,0.0007072135785007071,6.558534270628138e-05,0.0002879050013153692,0.306363748916677
62/5025,0.0007072135785007071,3.6374628794755394e-05,1.4242863294704655e-07,0.27316884693933874
72/1084,0.0007072135785007071,3.7763802619503904e-05,1.112108247294703e-08,0.27619499400061387
28/1546,0.0007072135785007071,3.752043780105293e-05,,0.27786979590690886
52/1800,0.0007072135785007071,1.9277074458238492e-06,,0.24627404145206638
256/8489,0.0007072135785007071,1.9277074458238492e-06,,0.24627404145206638
275/2143,0.0007072135785007071,7.289709749202601e-07,2.0416391070907697e-08,0.22945499223404503
24/41,0.0007072135785007071,7.289709749202601e-07,2.0416391070907697e-08,0.22945499223404503
1279232,0.0007072135785007071,7.303185881314176e-07,1.4291473749635387e-08,0.22945499223404503
146/7492,0.0007072135785007071,7.510730586566159e-07,,0.23131032226402748
86/191,0.0007072135785007071,7.510730586566159e-07,,0.23131032226402748
05/916,0.0007072135785007071,7.510730586566159e-07,,0.23131032226402748
90/3406-3,0.0007072135785007071,7.510730586566159e-07,,0.23131032226402748
210/0437,0.0007072135785007071,7.506792626827282e-07,1.4291473749635387e-08,0.22945499223404503
160/6184,0.0007072135785007071,1.1506434023098698e-06,2.89232206837859e-08,0.22945499223404503
94/1128,0.0007072135785007071,7.253136285472175e-07,2.5520488838634622e-08,0.22945499223404503
1262950,0.0007072135785007071,7.710751216489098e-07,2.1948363795188793e-06,0.2342112112822697
265/9476,0.0007072135785007071,3.858967346217812e-06,,0.258859220127102
40/6559,0.0007072135785007071,3.858967346217812e-06,,0.258859220127102
150/6670,0.0007072135785007071,3.858967346217812e-06,,0.258859220127102
156/5240,0.0007072135785007071,3.0978488870844613e-06,4.777695952173266e-07,0.2631606933957248
49/8374,0.0007072135785007071,6.229404914396482e-06,,0.258859220127102
153/8037,0.0007072135785007071,6.229404914396482e-06,,0.258859220127102
77/8456,0.0007072135785007071,2.1783221672021504e-06,8.166556428363079e-09,0.2639748239812247
169/3160,0.0007072135785007071,2.0565138831135738e-06,,0.26000840601029734
141/2709,0.0007072135785007071,2.0565138831135738e-06,,0.26000840601029734
63/2187,0.0007072135785007071,2.0565138831135738e-06,,0.26000840601029734
274/4218,0.0007072135785007071,4.659983458918646e-06,,0.258859220127102
274/3921,0.0007072135785007071,4.659983458918646e-06,,0.258859220127102
87/4406,0.0007072135785007071,6.289136118128824e-06,,0.258859220127102
162/3606,0.0007072135785007071,2.360273132012906e-06,,0.258859220127102
274/2297,0.0007072135785007071,2.0376467159902954e-06,,0.2639607445730439
75/6343,0.0007072135785007071,2.0376467159902954e-06,,0.2639607445730439
67/4350,0.0007072135785007071,2.0376467159902954e-06,,0.2639607445730439
149/3381,0.0007072135785007071,6.322488704464849e-06,,0.2614506841354535
232/6280,0.0007072135785007071,2.1481040761648582e-06,,0.258859220127102
227/9104,0.0007072135785007071,2.1481040761648582e-06,,0.258859220127102
194/5868,0.0007072135785007071,2.1481040761648582e-06,,0.258859220127102
22/5702,0.0007072135785007071,2.1481040761648582e-06,,0.258859220127102
207/8653,0.0007072135785007071,2.107930836081844e-06,3.811059666569436e-08,0.258859220127102
174/4963,0.0007072135785007071,2.2189995896101135e-06,,0.25888630240891375
61/908,0.0007072135785007071,2.2189995896101135e-06,,0.25888630240891375
193/3275,0.0007072135785007071,2.2189995896101135e-06,,0.25888630240891375
54/5019,0.0007072135785007071,2.2189995896101135e-06,,0.25888630240891375
184/8092,0.0007072135785007071,3.2340335693431127e-06,,0.2686097316073706
238/8883,0.0007072135785007071,3.2340335693431127e-06,,0.2686097316073706
01/7515-1,0.0007072135785007071,2.131241643521816e-06,,0.258859220127102
215/5364,0.0007072135785007071,2.131241643521816e-06,,0.258859220127102
139/5447,0.0007072135785007071,2.131241643521816e-06,,0.258859220127102
42/963-2,0.0007072135785007071,2.211589851022541e-06,,0.2594767472343103
95/6404-5,0.0007072135785007071,2.211589851022541e-06,,0.2594767472343103
42/5105,0.0007072135785007071,2.211589851022541e-06,,0.2594767472343103
86/3523-2,0.0007072135785007071,2.2824903728196238e-06,1.5312293303180772e-08,0.25888630240891375
a/MAuguston,0.0007072135785007071,2.262167027374651e-06,7.281846148623745e-08,0.25888630240891375
l/HofungLeung,0.0007072135785007071,4.4847076957652e-06,7.497149338417037e-06,0.2772083123284602
137/8327,0.0007072135785007071,2.1570575690354265e-06,,0.258859220127102
188/4835,0.0007072135785007071,2.1570575690354265e-06,,0.258859220127102
188/4727,0.0007072135785007071,2.1570575690354265e-06,,0.258859220127102
188/4729,0.0007072135785007071,2.1570575690354265e-06,,0.258859220127102
b/RaoufBoutaba,0.0007072135785007071,4.041622335220775e-06,3.04890743511346e-05,0.27716173835125446
134/8736,0.0007072135785007071,2.3219864756124676e-06,,0.25888630240891375
134/8880,0.0007072135785007071,2.3219864756124676e-06,,0.25888630240891375
90/105,0.0007072135785007071,2.3219864756124676e-06,,0.25888630240891375
71/4548,0.0007072135785007071,2.8198032833029687e-06,3.654227237855945e-06,0.26468071451492137
197/2060,0.0007072135785007071,1.6832484297190046e-06,2.1939686699962885e-05,0.24643346196937632
1255400,0.0007072135785007071,1.6832484297190046e-06,2.1939686699962885e-05,0.24643346196937632
90/5987,0.0007072135785007071,1.167827539699245e-06,1.965858439237008e-06,0.23384600845795828
278/6842,0.0007072135785007071,9.330905142501927e-07,,0.22640042086964476
278/6012,0.0007072135785007071,9.330905142501927e-07,,0.22640042086964476
181/2799,0.0007072135785007071,9.330905142501927e-07,,0.22640042086964476
221/1841,0.0007072135785007071,9.217043631775611e-07,,0.22640042086964476
54/6265,0.0007072135785007071,9.217043631775611e-07,,0.22640042086964476
180/2392,0.0007072135785007071,9.217043631775611e-07,,0.22640042086964476
