author,author-pid,paper,top_venue_count,co-author-pid,total_weight,weight,closeness_centrality,normalized_degree_centrality,year
Thomas S. Huang,h/ThomasSHuang,conf/cvpr/TimofteAG0ZLSKN17,1,195/5685,187,1,0.2840905829338997,0.0019825913635351617,2017.0
Thomas S. Huang,h/ThomasSHuang,conf/cvpr/TimofteAG0ZLSKN17,1,205/3914,187,1,0.2840905829338997,0.0019825913635351617,2017.0
Thomas S. Huang,h/ThomasSHuang,conf/cvpr/TimofteAG0ZLSKN17,1,185/1067,187,1,0.2840905829338997,0.0019825913635351617,2017.0
Thomas S. Huang,h/ThomasSHuang,conf/cvpr/TimofteAG0ZLSKN17,1,185/0907,187,1,0.2840905829338997,0.0019825913635351617,2017.0
Thomas S. Huang,h/ThomasSHuang,conf/cvpr/TimofteAG0ZLSKN17,1,67/398,187,1,0.2840905829338997,0.0019825913635351617,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,24/8616,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,143/7107,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,61/5017,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,79/3711,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,64/5666-6,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,203/8428,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,68/6424,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,97/9880,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,177/3248,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,17/4029,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,205/3991,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,176/4020,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,23/2089,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,166/2763,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,205/3888,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,16/1278,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,84/7019,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,q/YuQiao1,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,190/7538,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,141/8878,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,173/4627,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,15/5613,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,169/7657,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,84/4965,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,120/4095,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,185/1060,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,82/1911-2,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,26/5200,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,205/3982,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,119/4026,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,176/5516,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,23/8015,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,h/ThomasSHuang,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,134/3031,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,55/957-8,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,63/749,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,58/817,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,55/2211,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,43/8387,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,17/6060,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,201/7460,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,158/5803,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,182/7439,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,35/1832,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,46/3391,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,149/7989,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,33/3328,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,41/813,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,205/3875,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,57/2056,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,172/1282,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,06/10816,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,69/4250,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,47/3138,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,146/4830,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,65/7804,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,94/6767,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,175/3790,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,198/9637,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,117/0303,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,159/2041,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,73/1467,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,141/6253,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,e/KOEgiazarian,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,51/956,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,135/3263,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,190/7826,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,190/7006,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,205/3931,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,205/3902,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,195/5685,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,205/3914,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,185/1067,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,185/0907,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Wangmeng Zuo,93/2671,conf/cvpr/TimofteAG0ZLSKN17,1,67/398,82,1,0.27288266431407143,0.0008693716139565951,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,24/8616,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,143/7107,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,61/5017,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,79/3711,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,64/5666-6,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,203/8428,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,68/6424,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,97/9880,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,177/3248,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,17/4029,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,205/3991,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,176/4020,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,23/2089,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,166/2763,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,205/3888,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,16/1278,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,84/7019,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,q/YuQiao1,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,190/7538,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,141/8878,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,173/4627,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,15/5613,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,169/7657,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,84/4965,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,120/4095,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,185/1060,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,82/1911-2,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,26/5200,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,205/3982,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,119/4026,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,176/5516,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,23/8015,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,h/ThomasSHuang,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,134/3031,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,55/957-8,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,93/2671,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,63/749,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,58/817,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,55/2211,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,43/8387,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,17/6060,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,201/7460,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,158/5803,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,182/7439,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,35/1832,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,149/7989,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,33/3328,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,41/813,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,205/3875,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,57/2056,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,172/1282,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,06/10816,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,69/4250,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,47/3138,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,146/4830,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,65/7804,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,94/6767,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,175/3790,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,198/9637,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,117/0303,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,159/2041,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,73/1467,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,141/6253,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,e/KOEgiazarian,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,51/956,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,135/3263,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,190/7826,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,190/7006,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,205/3931,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,205/3902,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,195/5685,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,205/3914,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,185/1067,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,185/0907,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,67/398,223,1,0.34108687411695787,0.002364266706247813,2017.0
Dacheng Tao,46/3391,conf/cvpr/TimofteAG0ZLSKN17,1,1444536,223,1,0.34108687411695787,0.002364266706247813,2017.0
Kai Chen,181/2839,journals/corr/ChenSLL17,5,89/494,140,2,0.2668212206167781,0.001484292999438089,2017.0
Hang Song,89/494,journals/corr/ChenSLL17,1,181/2839,6,2,0.24505459136936447,6.361255711877524e-05,2017.0
Hang Song,89/494,journals/corr/ChenSLL17,1,53/6088,6,2,0.24505459136936447,6.361255711877524e-05,2017.0
Hang Song,89/494,journals/corr/ChenSLL17,1,1444536,6,2,0.24505459136936447,6.361255711877524e-05,2017.0
Dahua Lin,53/6088,journals/corr/ChenSLL17,11,89/494,273,2,0.27375058771468874,0.0028943713489042737,2017.0
Xingcheng Zhang,190/7261,journals/corr/ZhangLLL16,2,42/4133-2,18,2,0.24507886201005274,0.00019083767135632575,2016.0
Zhizhong Li 0002,42/4133-2,journals/corr/ZhangLLL16,1,190/7261,6,2,0.24336751001942417,6.361255711877524e-05,2016.0
Zhizhong Li 0002,42/4133-2,journals/corr/ZhangLLL16,1,53/6088,6,2,0.24336751001942417,6.361255711877524e-05,2016.0
Zhizhong Li 0002,42/4133-2,journals/corr/ZhangLLL16,1,1444536,6,2,0.24336751001942417,6.361255711877524e-05,2016.0
Dahua Lin,53/6088,journals/corr/ZhangLLL16,11,42/4133-2,273,2,0.27375058771468874,0.0028943713489042737,2016.0
Shizhan Zhu,151/6544,journals/corr/abs-1710-07346,2,1719410,26,2,0.24339144761108517,0.0002756544141813594,2017.0
Shizhan Zhu,151/6544,journals/corr/abs-1710-07346,2,u/RaquelUrtasun,26,2,0.24339144761108517,0.0002756544141813594,2017.0
Shizhan Zhu,151/6544,journals/corr/abs-1710-07346,2,53/6088,26,2,0.24339144761108517,0.0002756544141813594,2017.0
Shizhan Zhu,151/6544,journals/corr/ZhuLLT14,2,1444536,26,8,0.24339144761108517,0.0002756544141813594,2014.0
Dahua Lin,53/6088,journals/corr/abs-1710-07346,11,151/6544,273,2,0.27375058771468874,0.0028943713489042737,2017.0
Dahua Lin,53/6088,journals/corr/abs-1710-07346,11,1719410,273,2,0.27375058771468874,0.0028943713489042737,2017.0
Dahua Lin,53/6088,journals/corr/abs-1710-07346,11,u/RaquelUrtasun,273,2,0.27375058771468874,0.0028943713489042737,2017.0
Yuanjun Xiong,142/2644,journals/corr/OuyangLZQTLYWXQZWLWT14,1,1214889,100,2,0.2709553791404325,0.0010602092853129207,2014.0
Xiaoou Tang,1214889,journals/corr/OuyangLZQTLYWXQZWLWT14,14,142/2644,278,2,0.24535832031927815,0.0029473818131699196,2014.0
Xiaoxiao Li,71/8042,journals/corr/abs-1708-00197,3,136/5491,99,1,0.2545061839500141,0.0010496071924597915,2017.0
Xiaoxiao Li,71/8042,journals/corr/abs-1708-00197,3,75/3158-6,99,1,0.2545061839500141,0.0010496071924597915,2017.0
Zhe Wang 0006,75/3158-6,journals/corr/abs-1708-00197,1,71/8042,65,1,0.2451881394139067,0.0006891360354533985,2017.0
Zhe Wang 0006,75/3158-6,journals/corr/abs-1708-00197,1,136/5491,65,1,0.2451881394139067,0.0006891360354533985,2017.0
Zhe Wang 0006,75/3158-6,journals/corr/abs-1708-00197,1,181/2839,65,1,0.2451881394139067,0.0006891360354533985,2017.0
Zhe Wang 0006,75/3158-6,journals/corr/abs-1708-00197,1,05/6300-2,65,1,0.2451881394139067,0.0006891360354533985,2017.0
Kai Chen,181/2839,journals/corr/abs-1708-00197,5,136/5491,140,1,0.2668212206167781,0.001484292999438089,2017.0
Kai Chen,181/2839,journals/corr/abs-1708-00197,5,75/3158-6,140,1,0.2668212206167781,0.001484292999438089,2017.0
Kai Chen,181/2839,journals/corr/abs-1708-00197,5,54/4989-2,140,1,0.2668212206167781,0.001484292999438089,2017.0
Kai Chen,181/2839,journals/corr/abs-1708-00197,5,1214889,140,1,0.2668212206167781,0.001484292999438089,2017.0
Ziwei Liu 0002,05/6300-2,journals/corr/abs-1708-00197,5,136/5491,212,1,0.2893475210477081,0.0022476436848633922,2017.0
Ziwei Liu 0002,05/6300-2,journals/corr/abs-1708-00197,5,75/3158-6,212,1,0.2893475210477081,0.0022476436848633922,2017.0
Jianping Shi,00/3188,journals/corr/abs-1708-00197,1,136/5491,96,1,0.2545454545454545,0.0010178009139004038,2017.0
Jianping Shi,00/3188,journals/corr/abs-1708-00197,1,54/4989-2,96,1,0.2545454545454545,0.0010178009139004038,2017.0
Jianping Shi,00/3188,journals/corr/abs-1708-00197,1,1214889,96,1,0.2545454545454545,0.0010178009139004038,2017.0
Ping Luo 0002,54/4989-2,journals/corr/abs-1708-00197,5,136/5491,210,1,0.2671813421152081,0.002226439499157134,2017.0
Ping Luo 0002,54/4989-2,journals/corr/abs-1708-00197,5,181/2839,210,1,0.2671813421152081,0.002226439499157134,2017.0
Ping Luo 0002,54/4989-2,journals/corr/abs-1708-00197,5,00/3188,210,1,0.2671813421152081,0.002226439499157134,2017.0
Xiaoou Tang,1214889,journals/corr/abs-1708-00197,14,136/5491,278,1,0.24535832031927815,0.0029473818131699196,2017.0
Xiaoou Tang,1214889,journals/corr/abs-1708-00197,14,181/2839,278,1,0.24535832031927815,0.0029473818131699196,2017.0
